timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1754352340.547522,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352340.597524,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352340.6475382,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352340.697552,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352340.7475598,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352340.7975717,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352340.8475857,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352340.8976,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352340.9476097,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352340.997617,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352341.047626,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352341.0976377,22,117,114,645,583,68.4960601490984,62.466516661309335,180
1754352341.1476474,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352341.1976542,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352341.2476678,22,118,112,645,583,68.4960601490984,62.466516661309335,178
1754352341.2976701,22,118,112,645,583,68.4960601490984,62.466516661309335,178
1754352341.347684,22,118,112,645,583,68.4960601490984,62.466516661309335,179
1754352341.3976862,22,117,112,645,583,68.4960601490984,62.466516661309335,181
1754352341.4476867,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352341.4976938,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352341.5477026,22,118,112,645,583,68.4960601490984,62.466516661309335,180
1754352341.5977066,22,118,112,645,583,68.4960601490984,62.466516661309335,179
1754352341.647716,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352341.697718,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352341.7477243,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352341.7977357,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352341.8491826,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352341.899198,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352341.949204,22,117,112,645,583,68.4960601490984,62.466516661309335,178
