timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1752974493.6104195,35,24,29,97,263,10.300957882887666,28.179577842065786,340
1752974493.6604192,35,24,29,105,269,11.150521419620668,28.822457944926605,342
1752974493.7104301,33,24,29,114,275,12.106280398445298,29.46533804778742,342
1752974493.7604396,33,24,29,114,275,12.106280398445298,29.46533804778742,342
1752974493.8104405,32,24,29,120,281,12.74345305099505,30.108218150648238,343
1752974493.8604422,31,24,29,128,288,13.593016587728053,30.85824493731919,341
1752974493.9104464,30,24,29,134,294,14.230189240277806,31.501125040180007,343
1752974493.9604533,29,24,29,143,303,15.185948219102436,32.46544519447123,342
1752974494.0104535,28,24,29,151,309,16.035511755835437,33.108325297332044,344
1752974494.0604687,27,24,29,159,318,16.88507529256844,34.07264545162327,342
1752974494.1104689,26,24,96,167,325,17.734638829301446,34.822672238294224,342
1752974494.1604729,25,24,96,173,331,18.371811481851196,35.46555234115504,342
1752974494.2104714,25,24,95,179,337,19.00898413440095,36.108432444015854,343
1752974494.2604723,24,24,95,187,344,19.85854767113395,36.85845923068681,343
1752974494.3131897,22,24,94,194,350,20.60191576577533,37.50133933354763,343
1752974494.3631968,22,24,94,194,350,20.60191576577533,37.50133933354763,343
1752974494.4131987,21,24,94,209,363,22.19484739714971,38.89424622307939,342
1752974494.4632108,20,24,94,217,370,23.044410933882716,39.64427300975035,345
1752974494.534301,19,24,94,233,383,24.74353800734872,41.037179899282116,344
1752974494.5843105,19,24,94,233,383,24.74353800734872,41.037179899282116,344
1752974494.634322,18,24,94,239,390,25.380710659898476,41.787206685953066,345
1752974494.684333,18,24,94,245,398,26.017883312448227,42.64438015643416,342
1752974494.734334,17,24,94,251,404,26.65505596499798,43.287260259294975,345
1752974494.7843437,17,24,94,251,404,26.65505596499798,43.287260259294975,345
1752974494.8343534,17,24,94,257,410,27.29222861754773,43.93014036215579,344
1752974494.884354,14,24,94,277,425,29.41613745938024,45.537340619307834,344
1752974494.9343672,14,24,94,277,425,29.41613745938024,45.537340619307834,344
1752974494.9843757,14,24,94,285,432,30.265700996113246,46.287367405978785,343
1752974495.0343828,14,24,94,293,437,31.115264532846247,46.823100825029464,341
1752974495.0843904,14,44,94,303,447,32.177218953762505,47.89456766313082,343
1752974495.1453612,14,44,94,310,454,32.92058704840388,48.64459444980178,342
1752974495.1987705,14,44,94,320,462,33.98254146932013,49.501767920282866,343
1752974495.2487786,14,44,94,325,469,34.51351867977826,50.25179470695382,345
1752974495.2987914,14,44,94,325,469,34.51351867977826,50.25179470695382,345
1752974495.3487954,14,44,94,343,483,36.42503663742752,51.751848280295725,346
1752974495.3988006,14,44,94,350,489,37.16840473206889,52.39472838315654,343
1752974495.4488087,14,44,94,350,489,37.16840473206889,52.39472838315654,343
1752974495.4988122,14,44,94,357,496,37.911772826710276,53.14475516982749,347
1752974495.5488267,14,44,94,374,512,39.7170953422679,54.85910211078967,344
1752974495.5988376,14,44,94,374,512,39.7170953422679,54.85910211078967,344
1752974495.6488478,14,40,115,381,518,40.460463436909286,55.501982213650486,345
1752974495.7002988,14,41,114,389,526,41.31002697364229,56.35915568413157,343
1752974495.7488556,14,41,114,389,526,41.31002697364229,56.35915568413157,343
1752974495.7988594,14,41,114,397,532,42.15959051037529,57.002035786992394,344
1752974495.848871,14,41,114,406,541,43.11534948919992,57.96635594128362,345
1752974495.898874,14,41,114,414,546,43.96491302593292,58.502089360334296,343
1752974495.9488811,14,41,114,422,554,44.814476562665924,59.35926283081538,344
1752974495.9988892,14,41,114,422,554,44.814476562665924,59.35926283081538,344
1752974496.0585275,14,41,114,438,569,46.51360363613193,60.966463087967426,344
